omega,n_sites,n_taxa,rep,branch,NOE,pvalue,ICEnorm,is_fg
1.5,500,8,10,C,0.03513888888888887,0.52,0.20441321092940434,False
1.5,500,8,10,D,0.0413888888888889,0.58,0.19234762287247367,False
1.5,500,8,10,E,-0.08861111111111114,0.84,0.17109239616269148,False
1.5,500,8,10,F,0.13138888888888886,0.26,0.20288809784438708,False
1.5,500,8,10,G,-0.05361111111111114,0.7,0.21491447839708558,False
1.5,500,8,10,H,-0.20611111111111113,0.98,0.17366065959611585,False
1.5,500,8,11,A,-0.07527777777777778,0.88,0.20301451173575905,True
1.5,500,8,11,B,0.04972222222222224,0.36,0.18066129382471433,False
1.5,500,8,11,C,-0.059027777777777755,0.84,0.1866219151051957,False
1.5,500,8,11,D,0.06847222222222224,0.32,0.19377633234042965,False
1.5,500,8,11,E,-0.08402777777777776,0.82,0.18652514062833397,False
1.5,500,8,11,F,0.04722222222222222,0.44,0.20694024977105988,False
1.5,500,8,11,G,-0.004027777777777769,0.62,0.18675861657283055,False
1.5,500,8,11,H,0.005972222222222233,0.66,0.19733721217409045,False
1.5,500,8,12,A,0.05499999999999999,0.48,0.19874092494228154,True
1.5,500,8,12,B,-0.04750000000000003,0.78,0.19599028383576747,False
1.5,500,8,12,C,0.04000000000000001,0.58,0.1890575227637881,False
1.5,500,8,12,D,-0.185,1.0,0.1697466567244722,False
1.5,500,8,12,E,0.1525,0.24,0.20804823084569765,False
1.5,500,8,12,F,-0.14000000000000004,0.96,0.18129751399356508,False
1.5,500,8,12,G,-0.015000000000000017,0.68,0.18328134784842623,False
1.5,500,8,12,H,-0.09,0.86,0.17510920314104386,False
1.5,500,8,13,A,0.001388888888888891,0.42,0.19923551808517143,True
1.5,500,8,13,B,0.05013888888888893,0.54,0.20980894086446047,False
1.5,500,8,13,C,0.08513888888888889,0.22,0.19470151657230503,False
1.5,500,8,13,D,0.0826388888888889,0.28,0.21930762260654174,False
1.5,500,8,13,E,-0.12236111111111111,0.94,0.2052361444775262,False
1.5,500,8,13,F,-0.11736111111111111,0.82,0.17669516279614322,False
1.5,500,8,13,G,0.05013888888888887,0.36,0.22028390771910691,False
1.5,500,8,13,H,0.052638888888888916,0.44,0.22794903792051613,False
1.5,500,8,14,A,0.017916666666666664,0.42,0.18374732298377494,True
1.5,500,8,14,B,0.0829166666666667,0.22,0.20577990759636952,False
1.5,500,8,14,C,-0.06083333333333335,0.72,0.1810690348192379,False
1.5,500,8,14,D,-0.038333333333333344,0.72,0.19143615365422995,False
1.5,500,8,14,E,0.11291666666666668,0.22,0.20022787943666517,False
1.5,500,8,14,F,0.0691666666666667,0.22,0.2231425387338609,False
1.5,500,8,14,G,-0.05833333333333332,0.58,0.167767889701262,False
1.5,500,8,14,H,-0.17708333333333337,0.92,0.17799487612267365,False
1.5,500,8,15,A,0.1073611111111111,0.3,0.19579245042129512,True
1.5,500,8,15,B,-0.022638888888888896,0.54,0.19979146149527952,False
1.5,500,8,15,C,0.09361111111111109,0.1,0.18713008778143192,False
1.5,500,8,15,D,-0.1463888888888889,0.9,0.19910728620458137,False
1.5,500,8,15,E,-0.017638888888888905,0.52,0.19224720855588737,False
1.5,500,8,15,F,-0.1438888888888889,0.82,0.1878930037659666,False
1.5,500,8,15,G,0.0436111111111111,0.3,0.21033776481802308,False
1.5,500,8,15,H,0.0961111111111111,0.22,0.19386142753631974,False
1.5,500,8,16,A,-0.01069444444444445,0.6,0.17333110753556666,True
1.5,500,8,16,B,0.21430555555555558,0.06,0.20919304098143834,False
1.5,500,8,16,C,0.033055555555555546,0.46,0.20736506470890512,False
1.5,500,8,16,D,0.058055555555555555,0.38,0.1982963706608973,False
1.5,500,8,16,E,-0.23194444444444445,1.0,0.18345808045422973,False
1.5,500,8,16,F,0.06555555555555555,0.3,0.18866561559058093,False
1.5,500,8,16,G,-0.11694444444444446,0.76,0.17378924194921835,False
1.5,500,8,16,H,0.10680555555555553,0.24,0.21643639829329273,False
1.5,500,8,17,A,-0.06902777777777777,0.6,0.19010312341164784,True
1.5,500,8,17,B,-0.09402777777777775,0.6,0.1901852978830493,False
1.5,500,8,17,C,0.08847222222222223,0.2,0.19205204814719073,False
1.5,500,8,17,D,-0.007777777777777772,0.48,0.19117680960530803,False
1.5,500,8,17,E,0.10847222222222222,0.24,0.21114921074332926,False
1.5,500,8,17,F,0.03347222222222222,0.36,0.196513790236427,False
1.5,500,8,17,G,-0.1915277777777778,0.98,0.18808694141503873,False
1.5,500,8,17,H,-0.015277777777777748,0.5,0.17565540848736824,False
1.5,500,8,18,A,-0.014861111111111089,0.28,0.17504011885815363,True
1.5,500,8,18,B,0.1801388888888889,0.1,0.20636271704853648,False
1.5,500,8,18,C,-0.0773611111111111,0.58,0.19692818456620986,False
1.5,500,8,18,D,-0.05486111111111111,0.5,0.20929979531998513,False
1.5,500,8,18,E,0.02638888888888888,0.42,0.215084321678961,False
1.5,500,8,18,F,-0.09861111111111112,0.74,0.20195523813428695,False
1.5,500,8,18,G,0.053888888888888875,0.3,0.21203334745293906,False
1.5,500,8,18,H,0.12013888888888889,0.08,0.1987840156464881,False
1.5,500,8,19,A,0.1348611111111111,0.16,0.2343187689747178,True
1.5,500,8,19,B,-0.1851388888888889,0.98,0.19233869704954348,False
1.5,500,8,19,C,0.14361111111111113,0.04,0.18715358946432933,False
1.5,500,8,19,D,-0.1001388888888889,0.8,0.18015254167400732,False
1.5,500,8,19,E,0.024861111111111098,0.42,0.22367838877490664,False
1.5,500,8,19,F,-0.0763888888888889,0.74,0.20760892574593878,False
1.5,500,8,19,G,0.0811111111111111,0.26,0.2209969694222687,False
1.5,500,8,19,H,-0.0676388888888889,0.68,0.19198182623607443,False
1.5,1000,8,0,A,0.06895833333333334,0.08,0.14837373955490296,True
1.5,1000,8,0,B,0.003958333333333331,0.18,0.13557782433206872,False
1.5,1000,8,0,C,0.033958333333333326,0.16,0.1471627238262143,False
1.5,1000,8,0,D,0.14333333333333334,0.0,0.15331722942809192,False
1.5,1000,8,0,E,-0.11479166666666668,0.78,0.14175705177660497,False
1.5,1000,8,0,F,0.12708333333333333,0.06,0.1654707382004966,False
1.5,1000,8,0,G,-0.03479166666666667,0.3,0.14508890686424558,False
1.5,1000,8,0,H,-0.031666666666666655,0.42,0.1497683718300272,False
1.5,1000,8,1,A,0.06645833333333334,0.2,0.15682788198500044,True
1.5,1000,8,1,B,0.11145833333333333,0.06,0.1440423422937047,False
1.5,1000,8,1,C,-0.09916666666666667,0.88,0.12708511686665888,False
1.5,1000,8,1,D,-0.06104166666666663,0.78,0.14844366865025155,False
1.5,1000,8,1,E,-0.06979166666666667,0.74,0.12431765924933821,False
1.5,1000,8,1,F,-0.01854166666666665,0.52,0.15128478199192966,False
1.5,1000,8,1,G,-0.00041666666666666935,0.28,0.1227973369287385,False
1.5,1000,8,1,H,0.01020833333333334,0.34,0.14508205958127862,False
1.5,1000,8,2,A,0.14340277777777777,0.02,0.1443139768690236,True
1.5,1000,8,2,B,0.06465277777777778,0.1,0.12634023025491206,False
1.5,1000,8,2,C,-0.045972222222222234,0.56,0.14336710950012121,False
1.5,1000,8,2,D,0.0384027777777778,0.22,0.15418061748690065,False
1.5,1000,8,2,E,0.0034027777777777893,0.32,0.1410909119948229,False
1.5,1000,8,2,F,0.04715277777777778,0.14,0.15551285996404776,False
1.5,1000,8,2,G,-0.002222222222222202,0.36,0.15117007632236162,False
1.5,1000,8,2,H,-0.14034722222222223,0.94,0.13973951323316527,False
1.5,1000,8,3,A,0.016319444444444456,0.54,0.14998273434583012,True
1.5,1000,8,3,B,-0.08680555555555557,0.96,0.14310463020176944,False
1.5,1000,8,3,C,0.021319444444444453,0.56,0.1346388989180016,False
1.5,1000,8,3,D,0.07006944444444446,0.24,0.1513734383043276,False
1.5,1000,8,3,E,0.16694444444444445,0.06,0.15110568566649218,False
1.5,1000,8,3,F,-0.028055555555555542,0.74,0.14541437836467613,False
1.5,1000,8,3,G,-0.05430555555555554,0.76,0.12281646103780983,False
1.5,1000,8,3,H,-0.03868055555555554,0.68,0.13009055784622012,False
1.5,1000,8,4,A,0.07444444444444447,0.28,0.14004312056393184,True
1.5,1000,8,4,B,0.008194444444444449,0.4,0.16076318394373879,False
1.5,1000,8,4,C,0.09069444444444445,0.24,0.14614345332794515,False
1.5,1000,8,4,D,-0.05243055555555555,0.74,0.12321718598815472,False
1.5,1000,8,4,E,-0.07493055555555556,0.9,0.1355365210338181,False
1.5,1000,8,4,F,0.08944444444444445,0.16,0.13710932856080604,False
1.5,1000,8,4,G,-0.05930555555555557,0.86,0.1327072249793823,False
1.5,1000,8,4,H,0.06694444444444445,0.34,0.1435618064944525,False
1.5,1000,8,5,A,0.2090277777777778,0.0,0.15155511389028184,True
1.5,1000,8,5,B,0.08902777777777779,0.02,0.1476212817451267,False
1.5,1000,8,5,C,-0.08659722222222219,0.62,0.13488206439811148,False
1.5,1000,8,5,D,-0.1484722222222222,0.92,0.1426690436588068,False
1.5,1000,8,5,E,-0.05097222222222221,0.34,0.14182232053471644,False
1.5,1000,8,5,F,-0.009722222222222222,0.22,0.13736778154795765,False
1.5,1000,8,5,G,0.024027777777777783,0.24,0.14622872985561075,False
1.5,1000,8,5,H,-0.0628472222222222,0.54,0.14530240655905138,False
1.5,1000,8,6,A,0.010347222222222226,0.6,0.14895789626975509,True
1.5,1000,8,6,B,-0.11090277777777778,0.94,0.13453688568980296,False
1.5,1000,8,6,C,-0.05090277777777778,0.68,0.13905278524119297,False
1.5,1000,8,6,D,-0.06402777777777778,0.88,0.14887891239378245,False
1.5,1000,8,6,E,0.010972222222222234,0.54,0.12275695839068894,False
1.5,1000,8,6,F,0.039097222222222214,0.42,0.12668208513615664,False
1.5,1000,8,6,G,0.04097222222222223,0.36,0.14371527358325945,False
1.5,1000,8,6,H,-0.049652777777777775,0.86,0.1316059986812489,False
1.5,1000,8,7,A,0.022222222222222244,0.72,0.1237868211213671,True
1.5,1000,8,7,B,0.03722222222222223,0.4,0.13685422851016008,False
1.5,1000,8,7,C,-0.04152777777777777,0.86,0.13118384576192638,False
1.5,1000,8,7,D,0.03597222222222224,0.6,0.1450607511623243,False
1.5,1000,8,7,E,-0.04652777777777778,0.92,0.1383945020383557,False
1.5,1000,8,7,F,-0.019652777777777783,0.74,0.14049422932000524,False
1.5,1000,8,7,G,-0.14215277777777777,1.0,0.13596204280361976,False
1.5,1000,8,7,H,-0.05465277777777778,0.82,0.1552839580861104,False
1.5,1000,8,8,A,-0.02361111111111111,0.44,0.12501103346366801,True
1.5,1000,8,8,B,0.1907638888888889,0.0,0.16139925741220087,False
1.5,1000,8,8,C,-0.08236111111111111,0.78,0.13434957051946772,False
1.5,1000,8,8,D,-0.19111111111111112,1.0,0.1289799651276158,False
1.5,1000,8,8,E,-0.054861111111111124,0.62,0.14711247875119562,False
1.5,1000,8,8,F,-0.03986111111111111,0.52,0.12645019117725934,False
1.5,1000,8,8,G,0.13388888888888892,0.0,0.15210895268738892,False
1.5,1000,8,8,H,-0.004236111111111107,0.44,0.1512571100767347,False
1.5,1000,8,9,A,0.21944444444444447,0.08,0.13880865738201464,True
1.5,1000,8,9,B,-0.039305555555555545,0.86,0.13096548380214865,False
1.5,1000,8,9,C,-0.04993055555555556,0.9,0.13597690378956837,False
1.5,1000,8,9,D,-0.046805555555555545,0.8,0.13097542561182052,False
1.5,1000,8,9,E,0.04069444444444445,0.46,0.12778955259756727,False
1.5,1000,8,9,F,-0.022430555555555558,0.8,0.1326589571787487,False
1.5,1000,8,9,G,0.07881944444444444,0.34,0.15362165927215754,False
1.5,1000,8,9,H,-0.22118055555555555,0.98,0.11259238319303141,False
1.5,1000,8,10,A,0.16638888888888892,0.04,0.14062398833655307,True
1.5,1000,8,10,B,-0.09111111111111114,0.78,0.13219245696715204,False
1.5,1000,8,10,C,-0.0404861111111111,0.56,0.1490468042115597,False
1.5,1000,8,10,D,-0.03486111111111111,0.6,0.13276350312621943,False
1.5,1000,8,10,E,-0.08423611111111112,0.88,0.13661178465560767,False
1.5,1000,8,10,F,0.0032638888888888995,0.42,0.13303261081450465,False
1.5,1000,8,10,G,0.017638888888888933,0.34,0.13829323660296428,False
1.5,1000,8,10,H,0.03138888888888891,0.34,0.13739681172959142,False
1.5,1000,8,11,A,0.03361111111111109,0.22,0.14048842819531485,True
1.5,1000,8,11,B,-0.025763888888888878,0.52,0.1451526442179294,False
1.5,1000,8,11,C,-0.08763888888888889,0.78,0.15023685646379673,False
1.5,1000,8,11,D,-0.06638888888888889,0.64,0.14204643405947348,False
1.5,1000,8,11,E,0.014861111111111117,0.26,0.15071450839293296,False
1.5,1000,8,11,F,-0.0651388888888889,0.64,0.12510107796014439,False
1.5,1000,8,11,G,-0.03638888888888889,0.64,0.13306033974233525,False
1.5,1000,8,11,H,0.10861111111111113,0.12,0.1454853652858104,False
1.5,1000,8,12,A,0.060555555555555564,0.22,0.13932937095641793,True
1.5,1000,8,12,B,0.11430555555555559,0.08,0.14803428422347156,False
1.5,1000,8,12,C,-0.07756944444444444,0.84,0.1318458696104407,False
1.5,1000,8,12,D,-0.23069444444444445,1.0,0.1326568123433965,False
1.5,1000,8,12,E,0.05180555555555556,0.44,0.14591545306938686,False
1.5,1000,8,12,F,0.12493055555555557,0.08,0.16352083200620035,False
1.5,1000,8,12,G,-0.05319444444444444,0.72,0.127809061689694,False
1.5,1000,8,12,H,0.07493055555555557,0.12,0.14644425608021946,False
1.5,1000,8,13,A,0.1617361111111111,0.04,0.1452974944130698,True
1.5,1000,8,13,B,0.052986111111111116,0.22,0.12861369837810369,False
1.5,1000,8,13,C,-0.0820138888888889,0.88,0.149191946440537,False
1.5,1000,8,13,D,0.06861111111111112,0.2,0.1371697071126957,False
1.5,1000,8,13,E,-0.0001388888888889002,0.48,0.13826268555199334,False
1.5,1000,8,13,F,-0.08013888888888888,0.82,0.13821339205672928,False
1.5,1000,8,13,G,-0.09701388888888887,0.84,0.13176252078157907,False
1.5,1000,8,13,H,0.012361111111111121,0.48,0.14355297152172106,False
1.5,1000,8,14,A,0.07881944444444444,0.28,0.13120652572176167,True
1.5,1000,8,14,B,-0.04618055555555555,0.76,0.12928340005918856,False
1.5,1000,8,14,C,0.15756944444444446,0.1,0.16744027634346317,False
1.5,1000,8,14,D,-0.10243055555555554,0.9,0.1337738671447611,False
1.5,1000,8,14,E,-0.05618055555555557,0.84,0.14123572800179682,False
1.5,1000,8,14,F,0.08319444444444443,0.3,0.1406833383792511,False
1.5,1000,8,14,G,-0.05305555555555556,0.76,0.12951349791421476,False
1.5,1000,8,14,H,-0.07743055555555557,0.78,0.13574944864949537,False
1.5,1000,8,15,A,0.098125,0.14,0.12906466253083193,True
1.5,1000,8,15,B,-0.014999999999999986,0.6,0.1514784075290299,False
1.5,1000,8,15,C,0.10937500000000003,0.18,0.147148697573342,False
1.5,1000,8,15,D,-0.124375,0.88,0.11372578937845668,False
1.5,1000,8,15,E,-0.014375000000000013,0.66,0.13584852789362203,False
1.5,1000,8,15,F,-0.012500000000000004,0.7,0.12581662263335558,False
1.5,1000,8,15,G,0.11312499999999999,0.06,0.13715093177379348,False
1.5,1000,8,15,H,-0.1225,1.0,0.12541893531847476,False
1.5,1000,8,16,A,0.08875000000000002,0.12,0.1408085735960284,True
1.5,1000,8,16,B,0.05500000000000003,0.16,0.16488834255113144,False
1.5,1000,8,16,C,-0.06812499999999999,0.62,0.14962820435010585,False
1.5,1000,8,16,D,-0.13749999999999998,0.84,0.13829180685272932,False
1.5,1000,8,16,E,-0.04562499999999997,0.56,0.1439728546302058,False
1.5,1000,8,16,F,-0.11187499999999997,0.78,0.1397820931479237,False
1.5,1000,8,16,G,0.09687500000000002,0.06,0.15127372020918217,False
1.5,1000,8,16,H,0.02875000000000004,0.22,0.14917791701832386,False
1.5,1000,8,17,A,0.1642361111111111,0.0,0.14131127126242432,True
1.5,1000,8,17,B,-0.028888888888888898,0.36,0.1423544713898772,False
1.5,1000,8,17,C,-0.012013888888888907,0.24,0.13724390432617167,False
1.5,1000,8,17,D,0.0254861111111111,0.18,0.1398624213775103,False
1.5,1000,8,17,E,-0.08826388888888889,0.66,0.12276206535961354,False
1.5,1000,8,17,F,-0.0282638888888889,0.28,0.145644057063873,False
1.5,1000,8,17,G,0.02798611111111112,0.22,0.14335890168161178,False
1.5,1000,8,17,H,-0.012638888888888887,0.42,0.1287265500639166,False
1.5,1000,8,18,A,-0.00499999999999997,0.4,0.12583084220001642,True
1.5,1000,8,18,B,0.07625000000000003,0.2,0.1450759432882918,False
1.5,1000,8,18,C,0.045000000000000026,0.34,0.13113976117057918,False
1.5,1000,8,18,D,-0.09312499999999999,0.88,0.13388388216779862,False
1.5,1000,8,18,E,-0.09187499999999998,0.84,0.1302220918656913,False
1.5,1000,8,18,F,-0.021874999999999985,0.62,0.14881703023395648,False
1.5,1000,8,18,G,0.015000000000000005,0.48,0.14518360555168633,False
1.5,1000,8,18,H,0.06375000000000004,0.26,0.13589843077701197,False
1.5,1000,8,19,A,0.009861111111111105,0.38,0.12668231354382037,True
1.5,1000,8,19,B,-0.1363888888888889,0.84,0.12516990767367786,False
1.5,1000,8,19,C,0.05111111111111113,0.16,0.146157279091674,False
1.5,1000,8,19,D,0.03798611111111114,0.16,0.1586350378430991,False
1.5,1000,8,19,E,-0.06513888888888889,0.54,0.12612571807232362,False
1.5,1000,8,19,F,-0.03326388888888887,0.44,0.14216599094537863,False
1.5,1000,8,19,G,-0.05701388888888891,0.56,0.13864318544512158,False
1.5,1000,8,19,H,0.24548611111111115,0.0,0.1488178727816631,False
1.5,3000,8,0,A,0.14256944444444442,0.0,0.08198547309343228,True
1.5,3000,8,0,B,-0.02430555555555557,0.68,0.07885050986758806,False
1.5,3000,8,0,C,0.05381944444444442,0.16,0.09664088763329651,False
1.5,3000,8,0,D,-0.06763888888888892,0.92,0.08338351112770162,False
1.5,3000,8,0,E,-0.02159722222222225,0.64,0.07528318024211156,False
1.5,3000,8,0,F,0.06652777777777777,0.06,0.08547803426356848,False
1.5,3000,8,0,G,-0.06263888888888891,0.82,0.07538592409356225,False
1.5,3000,8,0,H,-0.10993055555555557,0.96,0.07115797970805303,False
1.5,3000,8,1,A,0.03703703703703702,0.18,0.07910684468182512,True
1.5,3000,8,1,B,-0.06254629629629632,0.86,0.07905952382612211,False
1.5,3000,8,1,C,-0.06150462962962965,0.64,0.07970251966497986,False
1.5,3000,8,1,D,-0.03983796296296298,0.56,0.07456641214353046,False
1.5,3000,8,1,E,-0.026087962962962973,0.42,0.08513573569775712,False
1.5,3000,8,1,F,0.050162037037037026,0.0,0.08417373304892059,False
1.5,3000,8,1,G,0.04849537037037034,0.04,0.08642222769825607,False
1.5,3000,8,1,H,0.027870370370370365,0.12,0.07631760141676512,False
1.5,3000,8,2,A,0.1121296296296296,0.0,0.08309017379000164,True
1.5,3000,8,2,B,-0.010162037037037056,0.32,0.07501911621949374,False
1.5,3000,8,2,C,-0.027662037037037047,0.34,0.08166898932197232,False
1.5,3000,8,2,D,0.03129629629629628,0.12,0.08948580680388127,False
1.5,3000,8,2,E,0.009837962962962944,0.14,0.08373550716073212,False
1.5,3000,8,2,F,-0.05474537037037038,0.68,0.07921406557017749,False
1.5,3000,8,2,G,-0.11453703703703708,0.98,0.07827213511061047,False
1.5,3000,8,2,H,-0.06849537037037039,0.84,0.08021499691736374,False
1.5,3000,8,3,A,0.05879629629629627,0.14,0.0770021399770326,True
1.5,3000,8,3,B,-0.011620370370370399,0.76,0.07714848903527043,False
1.5,3000,8,3,C,0.01629629629629628,0.46,0.08238165431969627,False
1.5,3000,8,3,D,-0.024328703703703734,0.8,0.07611528582990705,False
1.5,3000,8,3,E,-0.025787037037037053,0.72,0.08190040535590942,False
1.5,3000,8,3,F,0.004837962962962936,0.5,0.07877283184163919,False
1.5,3000,8,3,G,0.038379629629629625,0.2,0.07887323109044958,False
1.5,3000,8,3,H,-0.008703703703703727,0.6,0.08013196152955067,False
1.5,3000,8,4,A,0.0712037037037037,0.06,0.08283543387306107,True
1.5,3000,8,4,B,-0.04858796296296298,0.72,0.07833610367441624,False
1.5,3000,8,4,C,0.07453703703703704,0.02,0.08361076504173488,False
1.5,3000,8,4,D,-0.052337962962962975,0.68,0.07485705255953666,False
1.5,3000,8,4,E,-0.0012962962962962937,0.4,0.07741906367137932,False
1.5,3000,8,4,F,-0.021712962962962955,0.52,0.07510191121337215,False
1.5,3000,8,4,G,-0.013171296296296299,0.4,0.08126626143064279,False
1.5,3000,8,4,H,-0.03442129629629631,0.7,0.08485628054991234,False
1.5,3000,8,5,A,0.017615740740740723,0.16,0.08645289474193019,True
1.5,3000,8,5,B,-0.10155092592592593,0.96,0.07845605782384976,False
1.5,3000,8,5,C,0.0011574074074073987,0.46,0.08483593234394649,False
1.5,3000,8,5,D,0.015324074074074046,0.28,0.08355774182645079,False
1.5,3000,8,5,E,0.013449074074074058,0.2,0.07806723172851134,False
1.5,3000,8,5,F,-0.03925925925925927,0.52,0.0804904550165138,False
1.5,3000,8,5,G,0.03344907407407406,0.16,0.08800104560616184,False
1.5,3000,8,5,H,-0.027800925925925937,0.52,0.08083959740906221,False
1.5,3000,8,6,A,0.07921296296296293,0.08,0.07700638468265475,True
1.5,3000,8,6,B,0.05462962962962961,0.2,0.08646263748025013,False
1.5,3000,8,6,C,-0.023287037037037057,0.64,0.08319413528663265,False
1.5,3000,8,6,D,0.017754629629629613,0.28,0.08372394948327623,False
1.5,3000,8,6,E,0.06733796296296296,0.06,0.08322021643728351,False
1.5,3000,8,6,F,-0.11307870370370374,1.0,0.07999919624081829,False
1.5,3000,8,6,G,-0.012245370370370375,0.68,0.07595182202914769,False
1.5,3000,8,6,H,-0.02891203703703704,0.62,0.07882147370531832,False
1.5,3000,8,7,A,0.028333333333333315,0.12,0.08268559993260007,True
1.5,3000,8,7,B,0.021041666666666653,0.12,0.08408558999896028,False
1.5,3000,8,7,C,-0.0185416666666667,0.52,0.07536060855656926,False
1.5,3000,8,7,D,-0.1704166666666667,1.0,0.07560096589487916,False
1.5,3000,8,7,E,-0.04666666666666669,0.64,0.07514406602278195,False
1.5,3000,8,7,F,0.08916666666666664,0.02,0.08550383236904788,False
1.5,3000,8,7,G,0.03770833333333331,0.22,0.08447594365607501,False
1.5,3000,8,7,H,-0.05812500000000002,0.78,0.08022138942960576,False
1.5,3000,8,8,A,0.01118055555555552,0.5,0.07514268976717439,True
1.5,3000,8,8,B,0.020555555555555535,0.4,0.07672716905052307,False
1.5,3000,8,8,C,-0.013194444444444463,0.62,0.07934508538936622,False
1.5,3000,8,8,D,0.022222222222222206,0.38,0.07255480462527102,False
1.5,3000,8,8,E,-0.054027777777777786,0.84,0.08290161448048228,False
1.5,3000,8,8,F,0.06326388888888887,0.1,0.07679778330062828,False
1.5,3000,8,8,G,-0.07756944444444447,0.92,0.08471176063723755,False
1.5,3000,8,8,H,-0.09256944444444447,1.0,0.08458482838387607,False
1.5,3000,8,9,A,0.017986111111111095,0.36,0.07968200527735592,True
1.5,3000,8,9,B,-0.026180555555555575,0.68,0.07729109472018926,False
1.5,3000,8,9,C,0.0061111111111110915,0.34,0.0808712285488225,False
1.5,3000,8,9,D,-0.020555555555555566,0.64,0.07809374889359035,False
1.5,3000,8,9,E,0.02736111111111109,0.2,0.07537626381772541,False
1.5,3000,8,9,F,0.04027777777777776,0.14,0.08426769773577086,False
1.5,3000,8,9,G,-0.013888888888888904,0.5,0.08368417657756465,False
1.5,3000,8,9,H,-0.04284722222222223,0.78,0.07934168843465932,False
1.5,3000,8,10,A,0.034282407407407386,0.12,0.07291324947901086,True
1.5,3000,8,10,B,-0.03759259259259261,0.7,0.08398255976481192,False
1.5,3000,8,10,C,-0.01717592592592595,0.56,0.07828599666391525,False
1.5,3000,8,10,D,-0.043842592592592614,0.8,0.07982241413509059,False
1.5,3000,8,10,E,-0.05384259259259261,0.8,0.07401535577801745,False
1.5,3000,8,10,F,0.04261574074074073,0.14,0.08827682795563888,False
1.5,3000,8,10,G,0.07657407407407406,0.06,0.08615989508220244,False
1.5,3000,8,10,H,0.026574074074074066,0.16,0.08703338620199727,False
1.5,3000,8,11,A,0.03981481481481479,0.14,0.08322850273611483,True
1.5,3000,8,11,B,0.0012731481481481413,0.56,0.08247355465285941,False
1.5,3000,8,11,C,0.07460648148148148,0.1,0.08301941258059067,False
1.5,3000,8,11,D,-0.020393518518518523,0.64,0.0842117285556914,False
1.5,3000,8,11,E,-0.1326851851851852,1.0,0.07782189142509595,False
1.5,3000,8,11,F,-0.007893518518518543,0.46,0.07442401426405965,False
1.5,3000,8,11,G,0.010231481481481449,0.54,0.0817239657894925,False
1.5,3000,8,11,H,0.07835648148148146,0.06,0.0857895354516162,False
1.5,3000,8,12,A,0.09192129629629629,0.02,0.08286984662569856,True
1.5,3000,8,12,B,-0.1222453703703704,1.0,0.08966669367761615,False
1.5,3000,8,12,C,-0.022245370370370388,0.52,0.0858950145947711,False
1.5,3000,8,12,D,-0.024745370370370397,0.62,0.07688200825114916,False
1.5,3000,8,12,E,0.0765046296296296,0.02,0.0850472035678133,False
1.5,3000,8,12,F,0.09462962962962962,0.0,0.08419807251328255,False
1.5,3000,8,12,G,-0.09391203703703706,0.92,0.08326271441937773,False
1.5,3000,8,12,H,-0.04412037037037039,0.72,0.07617699286603852,False
1.5,3000,8,13,A,0.013888888888888878,0.44,0.07867182769523086,True
1.5,3000,8,13,B,-0.017986111111111133,0.8,0.07708208902343484,False
1.5,3000,8,13,C,0.05076388888888888,0.2,0.08618450675376389,False
1.5,3000,8,13,D,-0.007152777777777803,0.56,0.07593171979926126,False
1.5,3000,8,13,E,-0.10152777777777779,1.0,0.08483178884612783,False
1.5,3000,8,13,F,-0.04923611111111112,0.78,0.07685527519149186,False
1.5,3000,8,13,G,0.09534722222222222,0.0,0.08596987247232657,False
1.5,3000,8,13,H,0.014930555555555551,0.32,0.07938524352532252,False
1.5,3000,8,14,A,0.10671296296296294,0.0,0.07975408152711179,True
1.5,3000,8,14,B,-0.04349537037037039,0.64,0.08609821687610923,False
1.5,3000,8,14,C,-0.017245370370370383,0.2,0.0831659069132438,False
1.5,3000,8,14,D,-0.013287037037037052,0.4,0.08020071379018655,False
1.5,3000,8,14,E,0.00754629629629628,0.12,0.08380047181125386,False
1.5,3000,8,14,F,-0.03557870370370372,0.48,0.07240839904123468,False
1.5,3000,8,14,G,0.04358796296296294,0.0,0.08661867537981739,False
1.5,3000,8,14,H,-0.06016203703703706,0.76,0.07605601575535544,False
1.5,3000,8,15,A,-0.012314814814814832,0.72,0.07772880678344453,True
1.5,3000,8,15,B,0.05185185185185184,0.26,0.09472585955689644,False
1.5,3000,8,15,C,0.0016435185185185025,0.48,0.08499236555927107,False
1.5,3000,8,15,D,-0.014398148148148174,0.78,0.08057066695214739,False
1.5,3000,8,15,E,-0.0802314814814815,0.94,0.07113304270934263,False
1.5,3000,8,15,F,0.07768518518518516,0.06,0.07806071085958659,False
1.5,3000,8,15,G,-0.019606481481481502,0.8,0.07921510728313941,False
1.5,3000,8,15,H,-0.03356481481481484,0.88,0.08136544768399886,False
1.5,3000,8,16,A,0.05233796296296293,0.12,0.08306909624747184,True
1.5,3000,8,16,B,-0.02391203703703706,0.5,0.07315063140416855,False
1.5,3000,8,16,C,-0.09557870370370372,0.96,0.07959346589450755,False
1.5,3000,8,16,D,-0.029120370370370394,0.58,0.0802920872376393,False
1.5,3000,8,16,E,-0.003912037037037061,0.38,0.0833406375399737,False
1.5,3000,8,16,F,0.0006712962962962948,0.34,0.07710717988386909,False
1.5,3000,8,16,G,0.05608796296296294,0.08,0.07903615107846325,False
1.5,3000,8,16,H,0.05629629629629628,0.06,0.08312498388460707,False
